Block_ID,Type,Value,Probability,Entropy
4,Left Operand,*%rax,0.09090909090909091,0.31449378351248164
4,Left Operand,0x0(%rax),0.18181818181818182,0.44716938520678134
4,Left Operand,,0.09090909090909091,0.31449378351248164
4,Right Operand,%rdi,0.09090909090909091,0.31449378351248164
4,Right Operand,%rax,0.36363636363636365,0.530702406777199
4,Right Operand,,0.5454545454545454,0.4769831552269861
5,Instruction,lea,0.125,0.375
5,Instruction,sub,0.0625,0.25
5,Instruction,mov,0.125,0.375
5,Instruction,shr,0.0625,0.25
5,Instruction,sar,0.125,0.375
5,Instruction,add,0.0625,0.25
5,Instruction,je,0.125,0.375
5,Instruction,test,0.0625,0.25
5,Instruction,jmp,0.0625,0.25
5,Instruction,nopw,0.0625,0.25
5,Instruction,ret,0.0625,0.25
5,Instruction,nopl,0.0625,0.25
5,Left Operand,0x2f21(%rip),0.0625,0.25
5,Left Operand,0x2f1a(%rip),0.0625,0.25
5,Left Operand,%rdi,0.0625,0.25
5,Left Operand,%rsi,0.125,0.375
5,Left Operand,$0x3f,0.0625,0.25
5,Left Operand,$0x3,0.0625,0.25
5,Left Operand,%rax,0.125,0.375
5,Left Operand,1158<register_tm_clones+0x38>,0.125,0.375
5,Left Operand,0x2ea5(%rip),0.0625,0.25
5,Left Operand,*%rax,0.0625,0.25
5,Left Operand,"0x0(%rax,%rax,1)",0.0625,0.25
5,Left Operand,,0.0625,0.25
5,Left Operand,0x0(%rax),0.0625,0.25
5,Right Operand,%rdi,0.0625,0.25
5,Right Operand,%rsi,0.25,0.5
5,Right Operand,%rax,0.25,0.5
5,Right Operand,,0.4375,0.5217822215997981
6,Instruction,endbr64,0.0625,0.25
6,Instruction,cmpb,0.0625,0.25
6,Instruction,jne,0.0625,0.25
6,Instruction,push,0.0625,0.25
6,Instruction,cmpq,0.0625,0.25
6,Instruction,mov,0.125,0.375
6,Instruction,je,0.0625,0.25
6,Instruction,call,0.125,0.375
6,Instruction,movb,0.0625,0.25
6,Instruction,pop,0.0625,0.25
6,Instruction,ret,0.125,0.375
6,Instruction,nopl,0.125,0.375
6,Left Operand,,0.1875,0.45281953111478324
6,Left Operand,$0x0,0.125,0.375
6,Left Operand,1198<__do_global_dtors_aux+0x38>,0.0625,0.25
6,Left Operand,%rbp,0.125,0.375
6,Left Operand,%rsp,0.0625,0.25
6,Left Operand,1187<__do_global_dtors_aux+0x27>,0.0625,0.25
6,Left Operand,0x2ebe(%rip),0.0625,0.25
6,Left Operand,1070<__cxa_finalize@plt>,0.0625,0.25
6,Left Operand,10f0<deregister_tm_clones>,0.0625,0.25
6,Left Operand,$0x1,0.0625,0.25
6,Left Operand,(%rax),0.0625,0.25
6,Left Operand,0x0(%rax),0.0625,0.25
6,Right Operand,,0.6875,0.37164076218685815
6,Right Operand,0x2edd(%rip),0.0625,0.25
6,Right Operand,0x2e4a(%rip),0.0625,0.25
6,Right Operand,%rbp,0.0625,0.25
6,Right Operand,%rdi,0.0625,0.25
6,Right Operand,0x2eb5(%rip),0.0625,0.25
7,Instruction,endbr64,0.3333333333333333,0.5283208335737187
7,Instruction,jmp,0.3333333333333333,0.5283208335737187
7,Instruction,nopl,0.3333333333333333,0.5283208335737187
7,Left Operand,,0.3333333333333333,0.5283208335737187
7,Left Operand,1120<register_tm_clones>,0.3333333333333333,0.5283208335737187
7,Left Operand,0x0(%rax),0.3333333333333333,0.5283208335737187
7,Right Operand,,1.0,0.0
8,Instruction,push,0.07142857142857142,0.2719539230041146
8,Instruction,mov,0.2857142857142857,0.5163871205878868
8,Instruction,sub,0.07142857142857142,0.2719539230041146
8,Instruction,movl,0.07142857142857142,0.2719539230041146
8,Instruction,lea,0.07142857142857142,0.2719539230041146
8,Instruction,call,0.14285714285714285,0.4010507031510864
8,Instruction,xor,0.07142857142857142,0.2719539230041146
8,Instruction,add,0.07142857142857142,0.2719539230041146
8,Instruction,pop,0.07142857142857142,0.2719539230041146
8,Instruction,ret,0.07142857142857142,0.2719539230041146
8,Left Operand,%rbp,0.14285714285714285,0.4010507031510864
8,Left Operand,%rsp,0.07142857142857142,0.2719539230041146
8,Left Operand,$0x10,0.14285714285714285,0.4010507031510864
8,Left Operand,$0x0,0.07142857142857142,0.2719539230041146
8,Left Operand,0x2e12(%rip),0.07142857142857142,0.2719539230041146
8,Left Operand,0xe37(%rip),0.07142857142857142,0.2719539230041146
8,Left Operand,1040<_ZStlsISt11char_traitsIcEERSt13basic_ostreamIcT_ES5_PKc@plt>,0.07142857142857142,0.2719539230041146
8,Left Operand,%rax,0.07142857142857142,0.2719539230041146
8,Left Operand,0x2dec(%rip),0.07142857142857142,0.2719539230041146
8,Left Operand,1050<_ZNSolsEPFRSoS_E@plt>,0.07142857142857142,0.2719539230041146
8,Left Operand,%eax,0.07142857142857142,0.2719539230041146
8,Left Operand,,0.07142857142857142,0.2719539230041146
8,Right Operand,,0.35714285714285715,0.5305095811322291
8,Right Operand,%rbp,0.07142857142857142,0.2719539230041146
8,Right Operand,%rsp,0.14285714285714285,0.4010507031510864
8,Right Operand,-0x4(%rbp),0.07142857142857142,0.2719539230041146
8,Right Operand,%rdi,0.14285714285714285,0.4010507031510864
8,Right Operand,%rsi,0.14285714285714285,0.4010507031510864
8,Right Operand,%eax,0.07142857142857142,0.2719539230041146
