Block_ID,Type,Value,Probability,Entropy
1,Instruction,call,0.18181818181818182,0.0
1,Instruction,lea,0.2727272727272727,0.0
1,Instruction,mov,0.18181818181818182,0.0
1,Instruction,nopl,0.09090909090909091,0.0
1,Instruction,pop,0.09090909090909091,0.0
1,Instruction,push,0.09090909090909091,0.0
1,Instruction,ret,0.09090909090909091,0.0
1,Left Operand,,0.09090909090909091,0.0
1,Left Operand,%rbp,0.18181818181818182,0.0
1,Left Operand,%rsp,0.09090909090909091,0.0
1,Left Operand,0x0(%rax),0.09090909090909091,0.0
1,Left Operand,0x5df1(%rip),0.09090909090909091,0.0
1,Left Operand,0x5ee3(%rip),0.09090909090909091,0.0
1,Left Operand,0x5efb(%rip),0.09090909090909091,0.0
1,Left Operand,0x5f0e(%rip),0.09090909090909091,0.0
1,Left Operand,20e0 <__cxa_atexit@plt>,0.09090909090909091,0.0
1,Left Operand,2170 <_ZNSt8ios_base4InitC1Ev@plt>,0.09090909090909091,0.0
1,Right Operand,,0.5454545454545454,0.0
1,Right Operand,%rbp,0.09090909090909091,0.0
1,Right Operand,%rdi,0.18181818181818182,0.0
1,Right Operand,%rdx,0.09090909090909091,0.0
1,Right Operand,%rsi,0.09090909090909091,0.0
2,Instruction,call,0.16666666666666666,0.0
2,Instruction,mov,0.16666666666666666,0.0
2,Instruction,nopl,0.16666666666666666,0.0
2,Instruction,pop,0.16666666666666666,0.0
2,Instruction,push,0.16666666666666666,0.0
2,Instruction,ret,0.16666666666666666,0.0
2,Left Operand,,0.16666666666666666,0.0
2,Left Operand,%rbp,0.3333333333333333,0.0
2,Left Operand,%rsp,0.16666666666666666,0.0
2,Left Operand,"0x0(%rax,%rax,1)",0.16666666666666666,0.0
2,Left Operand,21f0 <__cxx_global_var_init>,0.16666666666666666,0.0
2,Right Operand,,0.8333333333333334,0.0
2,Right Operand,%rbp,0.16666666666666666,0.0
3,Instruction,and,0.07142857142857142,0.0
3,Instruction,call,0.07142857142857142,0.0
3,Instruction,cs nopw,0.07142857142857142,0.0
3,Instruction,endbr64,0.07142857142857142,0.0
3,Instruction,hlt,0.07142857142857142,0.0
3,Instruction,lea,0.07142857142857142,0.0
3,Instruction,mov,0.14285714285714285,0.0
3,Instruction,pop,0.07142857142857142,0.0
3,Instruction,push,0.14285714285714285,0.0
3,Instruction,xor,0.21428571428571427,0.0
3,Left Operand,,0.14285714285714285,0.0
3,Left Operand,$0xfffffffffffffff0,0.07142857142857142,0.0
3,Left Operand,%ebp,0.07142857142857142,0.0
3,Left Operand,%ecx,0.07142857142857142,0.0
3,Left Operand,%r8d,0.07142857142857142,0.0
3,Left Operand,%rax,0.07142857142857142,0.0
3,Left Operand,%rdx,0.07142857142857142,0.0
3,Left Operand,%rsi,0.07142857142857142,0.0
